order_id,customer_id,product_id,order_date,quantity,unit_price,discount_pct,total_amount,status,region
ORD-02089,C424,P039,2024-05-24 08:00:38.977100,13,891.45,0,11588.85,completed,Europe
ORD-04656,C494,P012,2024-05-24 11:46:21.977100,12,472.11,0,5665.32,pending,North America
ORD-04479,C410,P018,2024-05-25 00:20:00.977100,7,352.74,0,2469.18,completed,APAC
ORD-02462,C064,P011,2024-05-25 15:17:14.977100,5,443.22,10,1994.49,completed,North America
ORD-04538,C018,P028,2024-05-26 00:05:38.977100,11,431.97,0,4751.67,pending,North America
ORD-02432,C379,P042,2024-05-26 00:27:08.977100,19,874.66,15,14125.76,completed,Europe
ORD-04330,C415,P002,2024-05-26 04:28:44.977100,9,123.08,0,1107.72,cancelled,Europe
ORD-01695,C478,P028,2024-05-26 11:11:50.977100,15,419.67,10,5665.55,completed,North America
ORD-01779,C142,P020,2024-05-26 14:22:45.977100,5,166.77,0,833.85,completed,Europe
ORD-01411,C303,P047,2024-05-27 00:05:52.977100,14,997.86,0,13970.04,completed,North America
ORD-01884,C358,P040,2024-05-27 10:16:52.977100,18,678.84,0,12219.12,completed,APAC
ORD-02917,C481,P027,2024-05-27 15:25:52.977100,14,261.63,10,3296.54,completed,North America
ORD-03589,C385,P016,2024-05-28 02:01:32.977100,14,655.55,0,9177.7,refunded,Europe
ORD-03894,C016,P026,2024-05-28 07:13:23.977100,12,313.23,0,3758.76,completed,Europe
ORD-03205,C274,P014,2024-05-28 09:33:14.977100,13,734.06,10,8588.5,pending,APAC
ORD-03481,C335,P006,2024-05-28 09:55:24.977100,10,287.88,0,2878.8,pending,Europe
ORD-01863,C247,P024,2024-05-28 15:06:13.977100,9,882.55,10,7148.65,completed,Europe
ORD-00420,C287,P029,2024-05-29 03:07:19.977100,17,794.25,0,13502.25,completed,North America
ORD-04553,C266,P022,2024-05-29 06:09:40.977100,5,297.78,15,1265.56,completed,APAC
ORD-03095,C159,P024,2024-05-29 08:32:27.977100,10,901.79,5,8567.0,completed,APAC
ORD-03191,C026,P017,2024-05-29 09:31:05.977100,2,914.2,10,1645.56,completed,APAC
ORD-03948,C033,P004,2024-05-29 14:46:19.977100,2,54.83,0,109.66,completed,APAC
ORD-00743,C403,P047,2024-05-30 02:59:47.977100,15,959.63,10,12955.01,completed,APAC
ORD-02498,C187,P023,2024-05-30 03:22:39.977100,5,294.43,10,1324.94,pending,North America
ORD-03423,C038,P028,2024-05-30 04:53:07.977100,13,451.43,5,5575.16,cancelled,Europe
ORD-03840,C239,P008,2024-05-31 01:21:34.977100,19,288.4,0,5479.6,cancelled,North America
ORD-04627,C195,P029,2024-05-31 09:38:00.977100,10,845.08,5,8028.26,completed,APAC
ORD-02217,C319,P020,2024-05-31 09:59:44.977100,15,165.1,5,2352.67,pending,North America
ORD-03453,C040,P041,2024-05-31 14:15:50.977100,11,773.37,0,8507.07,pending,North America
ORD-02725,C016,P028,2024-05-31 23:01:12.977100,19,429.52,0,8160.88,completed,North America
ORD-03983,C452,P043,2024-06-01 01:51:34.977100,14,535.64,20,5999.17,completed,Europe
ORD-03771,C401,P021,2024-06-01 03:11:12.977100,8,126.52,5,961.55,completed,LATAM
ORD-03213,C489,P032,2024-06-01 05:14:17.977100,14,922.7,10,11626.02,pending,APAC
ORD-00346,C308,P018,2024-06-01 05:31:32.977100,6,357.54,0,2145.24,completed,North America
ORD-04171,C039,P011,2024-06-01 11:32:46.977100,18,421.06,5,7200.13,completed,Europe
ORD-00217,C310,P030,2024-06-02 01:59:36.977100,10,548.12,10,4933.08,completed,Europe
ORD-04124,C290,P015,2024-06-02 02:15:54.977100,5,154.16,0,770.8,cancelled,LATAM
ORD-00457,C034,P029,2024-06-02 02:41:04.977100,20,792.32,5,15054.08,completed,North America
ORD-01348,C415,P029,2024-06-03 00:55:28.977100,17,839.69,0,14274.73,pending,North America
ORD-04981,C370,P042,2024-06-03 05:31:50.977100,3,887.85,0,2663.55,pending,North America
ORD-01045,C052,P029,2024-06-03 09:15:03.977100,6,827.17,0,4963.02,pending,North America
ORD-01133,C154,P008,2024-06-04 04:14:32.977100,8,287.19,0,2297.52,completed,APAC
ORD-02259,C187,P029,2024-06-04 10:04:26.977100,18,846.29,0,15233.22,refunded,LATAM
ORD-00307,C244,P037,2024-06-04 10:14:36.977100,9,402.37,5,3440.26,refunded,APAC
ORD-03527,C278,P019,2024-06-04 10:58:15.977100,20,656.51,0,13130.2,completed,Europe
ORD-01167,C189,P012,2024-06-05 01:54:58.977100,15,493.63,5,7034.23,pending,North America
ORD-04505,C358,P027,2024-06-05 02:53:19.977100,2,240.21,0,480.42,completed,Europe
ORD-00508,C406,P050,2024-06-05 05:03:25.977100,4,440.31,10,1585.12,refunded,APAC
ORD-01558,C352,P034,2024-06-05 15:27:13.977100,16,483.78,10,6966.43,completed,North America
ORD-02503,C345,P020,2024-06-06 06:56:12.977100,6,175.55,0,1053.3,completed,LATAM
ORD-04813,C274,P011,2024-06-06 08:24:26.977100,17,428.08,10,6549.62,completed,North America
ORD-01765,C166,P007,2024-06-06 11:41:08.977100,15,404.93,20,4859.16,completed,North America
ORD-00411,C019,P050,2024-06-07 08:57:31.977100,2,421.36,0,842.72,completed,Europe
ORD-04380,C105,P028,2024-06-08 01:34:54.977100,6,437.35,15,2230.49,cancelled,Europe
ORD-04256,C202,P043,2024-06-08 23:21:04.977100,1,534.76,10,481.28,completed,APAC
ORD-04077,C231,P040,2024-06-09 06:14:27.977100,8,667.71,0,5341.68,completed,APAC
ORD-00281,C314,P019,2024-06-09 09:10:08.977100,9,629.66,5,5383.59,completed,APAC
ORD-02049,C268,P039,2024-06-09 12:54:26.977100,19,867.44,0,16481.36,cancelled,LATAM
ORD-00228,C329,P032,2024-06-09 22:46:52.977100,5,892.8,0,4464.0,pending,APAC
ORD-01270,C173,P021,2024-06-10 01:24:54.977100,9,127.45,20,917.64,completed,APAC
ORD-02510,C240,P031,2024-06-10 07:21:40.977100,12,758.24,15,7734.05,refunded,North America
ORD-03035,C113,P017,2024-06-10 07:42:37.977100,3,962.43,5,2742.93,pending,LATAM
ORD-04312,C272,P033,2024-06-10 09:42:40.977100,15,79.1,5,1127.17,cancelled,APAC
ORD-04079,C132,P010,2024-06-10 10:56:46.977100,17,732.79,0,12457.43,completed,Europe
ORD-04467,C332,P029,2024-06-10 12:19:32.977100,17,822.68,0,13985.56,cancelled,APAC
ORD-02675,C159,P015,2024-06-10 14:26:01.977100,11,154.73,5,1616.93,completed,APAC
ORD-04655,C252,P044,2024-06-10 23:28:08.977100,18,966.52,5,16527.49,completed,North America
ORD-01137,C424,P049,2024-06-11 03:52:46.977100,12,684.35,15,6980.37,completed,North America
ORD-01618,C369,P043,2024-06-11 04:36:46.977100,3,511.86,0,1535.58,completed,North America
ORD-04011,C042,P008,2024-06-11 10:34:09.977100,6,276.6,0,1659.6,completed,Europe
ORD-04650,C175,P037,2024-06-11 11:56:03.977100,15,401.15,0,6017.25,completed,North America
ORD-03154,C366,P019,2024-06-12 05:33:30.977100,1,643.47,5,611.3,pending,APAC
ORD-03892,C403,P020,2024-06-13 13:30:40.977100,20,169.74,5,3225.06,pending,North America
ORD-01228,C014,P032,2024-06-13 15:00:10.977100,10,862.08,0,8620.8,refunded,North America
ORD-02783,C006,P022,2024-06-13 15:04:08.977100,13,282.97,5,3494.68,pending,North America
ORD-04351,C323,P042,2024-06-14 01:00:46.977100,12,865.33,5,9864.76,cancelled,North America
ORD-00019,C026,P042,2024-06-14 02:34:22.977100,10,833.02,0,8330.2,completed,North America
ORD-02903,C145,P018,2024-06-14 05:40:00.977100,19,359.28,0,6826.32,completed,LATAM
ORD-04218,C413,P005,2024-06-14 06:49:24.977100,16,137.6,10,1981.44,completed,Europe
ORD-00703,C097,P001,2024-06-14 13:40:19.977100,15,742.82,10,10028.07,completed,North America
ORD-03448,C352,P018,2024-06-14 14:52:00.977100,19,345.64,0,6567.16,cancelled,North America
ORD-03814,C306,P046,2024-06-15 02:34:51.977100,4,1016.09,0,4064.36,completed,North America
ORD-01475,C389,P004,2024-06-15 02:35:16.977100,9,53.32,0,479.88,cancelled,North America
ORD-02451,C499,P022,2024-06-15 04:12:30.977100,17,282.22,10,4317.97,cancelled,North America
ORD-01680,C100,P002,2024-06-15 07:16:38.977100,18,124.83,0,2246.94,completed,North America
ORD-03542,C218,P001,2024-06-15 07:23:44.977100,11,736.97,0,8106.67,cancelled,Europe
ORD-03747,C293,P029,2024-06-15 10:14:37.977100,14,807.37,0,11303.18,completed,APAC
ORD-04533,C054,P002,2024-06-16 04:38:36.977100,20,122.62,10,2207.16,completed,APAC
ORD-04491,C170,P023,2024-06-16 07:16:15.977100,7,290.15,0,2031.05,pending,North America
ORD-00681,C093,P021,2024-06-16 12:02:02.977100,15,129.66,10,1750.41,completed,LATAM
ORD-02088,C299,P048,2024-06-17 00:30:34.977100,17,255.45,0,4342.65,completed,Europe
ORD-04941,C060,P050,2024-06-17 01:31:45.977100,10,449.25,5,4267.88,completed,North America
ORD-02629,C259,P045,2024-06-17 05:20:19.977100,1,649.6,15,552.16,completed,APAC
ORD-00781,C425,P005,2024-06-17 12:44:38.977100,11,138.29,5,1445.13,pending,Europe
ORD-01507,C483,P002,2024-06-17 13:34:30.977100,8,125.41,0,1003.28,completed,Europe
ORD-00316,C263,P003,2024-06-17 14:25:33.977100,2,368.45,10,663.21,completed,Europe
ORD-01509,C402,P037,2024-06-17 23:26:03.977100,5,399.64,15,1698.47,completed,North America
ORD-04582,C373,P025,2024-06-18 00:23:46.977100,8,924.39,0,7395.12,refunded,North America
ORD-03107,C025,P014,2024-06-18 02:00:59.977100,6,739.48,0,4436.88,completed,APAC
ORD-01583,C369,P034,2024-06-18 10:31:48.977100,1,480.26,0,480.26,completed,APAC
ORD-00512,C020,P019,2024-06-19 03:00:37.977100,13,615.46,0,8000.98,completed,APAC
ORD-04370,C161,P033,2024-06-19 04:30:42.977100,8,81.55,15,554.54,completed,North America
ORD-01646,C357,P046,2024-06-19 04:41:22.977100,10,974.91,0,9749.1,completed,North America
ORD-02652,C265,P048,2024-06-19 10:10:42.977100,9,251.07,0,2259.63,cancelled,North America
ORD-00877,C315,P046,2024-06-19 22:59:05.977100,7,997.61,5,6634.11,pending,Europe
ORD-04189,C250,P025,2024-06-19 23:30:20.977100,11,949.33,0,10442.63,completed,North America
ORD-03988,C003,P008,2024-06-20 12:59:54.977100,18,291.5,15,4459.95,cancelled,LATAM
ORD-04394,C352,P014,2024-06-20 13:56:01.977100,11,799.96,0,8799.56,completed,LATAM
ORD-04402,C008,P050,2024-06-20 23:29:22.977100,5,420.07,0,2100.35,completed,APAC
ORD-01521,C292,P015,2024-06-21 00:24:29.977100,15,159.2,0,2388.0,completed,North America
ORD-02345,C091,P018,2024-06-21 04:40:22.977100,1,340.02,10,306.02,completed,APAC
ORD-01573,C286,P032,2024-06-21 04:44:32.977100,2,836.2,0,1672.4,cancelled,LATAM
ORD-00453,C101,P045,2024-06-21 23:24:20.977100,3,616.04,15,1570.9,completed,North America
ORD-02164,C337,P018,2024-06-22 05:51:23.977100,14,336.47,10,4239.52,pending,LATAM
ORD-03257,C081,P030,2024-06-22 22:44:38.977100,1,528.01,0,528.01,completed,APAC
ORD-01526,C340,P022,2024-06-23 00:39:22.977100,12,273.19,10,2950.45,completed,North America
ORD-01810,C190,P006,2024-06-23 02:11:02.977100,20,281.83,5,5354.77,completed,North America
ORD-03953,C384,P013,2024-06-23 02:38:57.977100,19,548.64,10,9381.74,refunded,LATAM
ORD-04133,C428,P026,2024-06-23 03:33:01.977100,9,315.28,15,2411.89,completed,North America
ORD-01272,C030,P007,2024-06-23 05:07:57.977100,18,397.55,5,6798.11,pending,APAC
ORD-02584,C272,P024,2024-06-23 14:00:25.977100,3,932.8,0,2798.4,completed,North America
ORD-03454,C098,P011,2024-06-23 22:43:12.977100,5,428.14,10,1926.63,completed,North America
ORD-02342,C051,P032,2024-06-24 00:23:38.977100,20,855.07,0,17101.4,completed,North America
ORD-01736,C094,P016,2024-06-24 01:21:18.977100,17,659.18,15,9525.15,completed,North America
ORD-02716,C077,P028,2024-06-24 12:51:51.977100,10,455.17,5,4324.11,completed,Europe
ORD-01056,C459,P006,2024-06-24 13:35:48.977100,11,295.81,15,2765.82,completed,APAC
ORD-00796,C225,P024,2024-06-24 23:14:43.977100,15,908.41,0,13626.15,completed,APAC
ORD-02843,C124,P016,2024-06-25 23:52:01.977100,1,643.25,5,611.09,pending,Europe
ORD-01980,C026,P002,2024-06-26 03:02:06.977100,3,116.93,0,350.79,completed,Europe
ORD-00062,C436,P047,2024-06-26 05:24:53.977100,14,938.72,15,11170.77,completed,North America
ORD-01647,C094,P036,2024-06-26 06:36:40.977100,7,359.22,0,2514.54,completed,Europe
ORD-02894,C405,P008,2024-06-26 09:39:40.977100,14,273.2,10,3442.32,completed,APAC
ORD-00160,C102,P045,2024-06-26 15:04:55.977100,5,597.82,0,2989.1,completed,Europe
ORD-02196,C177,P040,2024-06-26 15:20:41.977100,13,639.73,0,8316.49,completed,LATAM
ORD-00164,C356,P010,2024-06-26 23:52:45.977100,10,791.91,0,7919.1,pending,North America
ORD-03198,C467,P007,2024-06-27 02:18:49.977100,6,406.01,5,2314.26,completed,Europe
ORD-01104,C360,P038,2024-06-27 06:07:01.977100,9,670.77,0,6036.93,completed,North America
ORD-03299,C233,P004,2024-06-27 08:10:27.977100,6,57.11,5,325.53,completed,LATAM
ORD-03846,C434,P009,2024-06-27 08:49:15.977100,20,720.62,15,12250.54,pending,Europe
ORD-02499,C441,P042,2024-06-27 09:57:52.977100,7,885.0,5,5885.25,completed,Europe
ORD-04216,C242,P023,2024-06-27 11:40:05.977100,3,306.36,5,873.13,pending,North America
ORD-03800,C305,P047,2024-06-28 02:30:20.977100,18,983.92,0,17710.56,completed,APAC
ORD-01606,C236,P026,2024-06-28 09:39:36.977100,2,310.72,5,590.37,completed,North America
ORD-02172,C159,P009,2024-06-28 13:44:19.977100,4,725.52,5,2756.98,cancelled,APAC
ORD-04013,C496,P006,2024-06-28 22:59:53.977100,4,296.27,0,1185.08,pending,APAC
ORD-02671,C403,P035,2024-06-28 23:42:07.977100,11,509.28,0,5602.08,completed,North America
ORD-00172,C294,P040,2024-06-29 11:10:49.977100,8,682.46,0,5459.68,completed,LATAM
ORD-02943,C196,P022,2024-06-30 22:51:39.977100,5,277.19,15,1178.06,completed,North America
ORD-01330,C469,P023,2024-07-01 03:36:26.977100,6,303.53,0,1821.18,refunded,North America
ORD-01090,C029,P008,2024-07-01 05:05:16.977100,9,292.99,0,2636.91,completed,Europe
ORD-00364,C472,P008,2024-07-01 09:47:42.977100,17,271.62,0,4617.54,cancelled,APAC
ORD-01820,C046,P009,2024-07-02 03:50:03.977100,14,710.35,0,9944.9,completed,Europe
ORD-02109,C299,P023,2024-07-02 09:41:41.977100,9,300.91,5,2572.78,completed,North America
ORD-04148,C415,P035,2024-07-02 13:14:43.977100,17,502.73,0,8546.41,completed,APAC
ORD-02027,C293,P021,2024-07-02 14:28:12.977100,12,126.97,5,1447.46,completed,North America
ORD-00433,C079,P019,2024-07-03 02:11:16.977100,9,611.78,10,4955.42,completed,Europe
ORD-02844,C028,P015,2024-07-03 10:46:40.977100,14,148.55,5,1975.72,completed,APAC
ORD-01300,C482,P047,2024-07-04 00:21:53.977100,17,933.96,5,15083.45,pending,APAC
ORD-02453,C444,P013,2024-07-04 00:23:09.977100,3,555.77,10,1500.58,completed,North America
ORD-00955,C439,P030,2024-07-04 00:44:36.977100,18,555.41,0,9997.38,completed,Europe
ORD-00245,C310,P008,2024-07-04 05:15:46.977100,4,291.43,0,1165.72,completed,Europe
ORD-03879,C104,P032,2024-07-04 07:27:17.977100,16,892.34,0,14277.44,completed,Europe
ORD-00702,C377,P023,2024-07-04 08:22:11.977100,8,298.88,5,2271.49,cancelled,Europe
ORD-01520,C337,P012,2024-07-04 09:37:45.977100,4,508.88,20,1628.42,completed,North America
ORD-04342,C272,P045,2024-07-05 03:05:12.977100,4,614.85,0,2459.4,cancelled,LATAM
ORD-01594,C091,P014,2024-07-05 06:57:16.977100,9,753.97,10,6107.16,completed,LATAM
ORD-04103,C001,P018,2024-07-05 08:40:51.977100,1,337.14,10,303.43,refunded,North America
ORD-04842,C174,P039,2024-07-05 10:00:03.977100,2,907.96,0,1815.92,completed,LATAM
ORD-00215,C486,P020,2024-07-05 12:43:35.977100,15,176.95,0,2654.25,completed,APAC
ORD-03114,C199,P020,2024-07-05 14:05:58.977100,19,169.79,0,3226.01,completed,Europe
ORD-00680,C212,P014,2024-07-05 14:31:29.977100,16,756.11,10,10887.98,completed,LATAM
ORD-02038,C151,P040,2024-07-05 22:41:33.977100,6,637.47,5,3633.58,completed,LATAM
ORD-02397,C421,P012,2024-07-06 00:10:04.977100,3,486.33,5,1386.04,pending,North America
ORD-04795,C239,P006,2024-07-06 05:47:23.977100,15,290.76,0,4361.4,cancelled,APAC
ORD-01543,C184,P040,2024-07-06 06:18:27.977100,6,665.61,20,3194.93,completed,APAC
ORD-01205,C143,P009,2024-07-06 08:46:08.977100,20,687.23,0,13744.6,cancelled,APAC
ORD-02256,C058,P025,2024-07-06 10:11:05.977100,17,916.21,20,12460.46,completed,Europe
ORD-03262,C473,P016,2024-07-06 12:26:24.977100,3,615.16,10,1660.93,completed,North America
ORD-04868,C032,P016,2024-07-06 15:35:27.977100,2,658.24,0,1316.48,pending,North America
ORD-04420,C231,P006,2024-07-07 04:03:39.977100,16,279.21,5,4243.99,cancelled,North America
ORD-03797,C466,P018,2024-07-07 11:40:03.977100,3,334.99,0,1004.97,pending,Europe
ORD-00496,C470,P011,2024-07-07 23:53:02.977100,18,426.2,0,7671.6,completed,APAC
ORD-03677,C475,P040,2024-07-08 22:55:42.977100,2,647.77,0,1295.54,completed,Europe
ORD-03793,C079,P017,2024-07-08 23:43:30.977100,14,900.74,0,12610.36,completed,North America
ORD-00143,C249,P009,2024-07-09 00:39:59.977100,2,682.9,0,1365.8,completed,North America
ORD-02852,C192,P046,2024-07-09 01:16:46.977100,10,957.55,10,8617.95,completed,APAC
ORD-01691,C113,P013,2024-07-09 04:09:50.977100,18,510.63,0,9191.34,cancelled,Europe
ORD-04689,C050,P012,2024-07-09 05:27:01.977100,15,495.24,0,7428.6,completed,Europe
ORD-01225,C283,P008,2024-07-09 15:12:55.977100,16,288.14,0,4610.24,pending,North America
ORD-01118,C398,P002,2024-07-10 04:38:07.977100,7,120.52,0,843.64,completed,North America
ORD-00147,C486,P013,2024-07-10 06:11:30.977100,8,515.0,5,3914.0,completed,APAC
ORD-04184,C049,P039,2024-07-11 02:25:47.977100,7,827.09,0,5789.63,completed,North America
ORD-02093,C206,P002,2024-07-11 03:29:57.977100,16,124.86,0,1997.76,completed,APAC
ORD-02586,C423,P044,2024-07-11 04:02:49.977100,9,1006.55,0,9058.95,completed,APAC
ORD-01418,C361,P010,2024-07-11 10:05:12.977100,4,770.83,20,2466.66,completed,North America
ORD-00278,C068,P036,2024-07-11 13:52:11.977100,14,373.12,15,4440.13,completed,North America
ORD-01925,C238,P019,2024-07-12 09:55:03.977100,7,610.02,0,4270.14,completed,APAC
ORD-02081,C110,P001,2024-07-12 12:49:50.977100,6,721.89,10,3898.21,completed,Europe
ORD-04922,C494,P025,2024-07-13 00:42:26.977100,18,946.91,0,17044.38,completed,North America
ORD-00675,C322,P041,2024-07-13 03:09:13.977100,13,817.16,10,9560.77,cancelled,APAC
ORD-04743,C292,P025,2024-07-13 03:42:57.977100,14,938.94,5,12487.9,completed,North America
ORD-01010,C281,P040,2024-07-13 05:15:15.977100,15,685.57,15,8741.02,pending,APAC
ORD-04414,C310,P027,2024-07-13 06:51:49.977100,9,252.95,0,2276.55,completed,Europe
ORD-00868,C391,P031,2024-07-13 11:21:19.977100,15,800.35,10,10804.73,cancelled,North America
ORD-03538,C437,P049,2024-07-14 00:47:06.977100,20,718.83,0,14376.6,completed,LATAM
ORD-02053,C174,P007,2024-07-14 01:20:01.977100,10,393.17,5,3735.12,completed,North America
ORD-01503,C396,P031,2024-07-14 07:26:45.977100,20,751.04,0,15020.8,completed,North America
ORD-00108,C242,P017,2024-07-14 10:17:01.977100,9,888.06,0,7992.54,refunded,North America
ORD-00091,C362,P022,2024-07-14 15:02:56.977100,20,294.81,5,5601.39,completed,North America
ORD-04423,C467,P045,2024-07-15 10:48:57.977100,7,618.61,0,4330.27,pending,Europe
ORD-02364,C378,P015,2024-07-16 03:55:38.977100,13,146.49,20,1523.5,completed,APAC
ORD-01768,C163,P030,2024-07-16 07:20:23.977100,19,509.46,0,9679.74,pending,LATAM
ORD-01254,C019,P015,2024-07-16 13:22:14.977100,7,156.02,0,1092.14,completed,LATAM
ORD-03058,C298,P034,2024-07-17 03:03:29.977100,18,467.33,0,8411.94,completed,North America
ORD-03521,C481,P006,2024-07-17 04:09:54.977100,20,286.08,0,5721.6,completed,North America
ORD-04170,C338,P003,2024-07-17 09:51:12.977100,3,361.7,0,1085.1,pending,APAC
ORD-02713,C408,P047,2024-07-17 10:12:24.977100,7,987.0,0,6909.0,completed,North America
ORD-02909,C089,P049,2024-07-17 14:52:09.977100,12,695.61,10,7512.59,pending,North America
ORD-02530,C321,P013,2024-07-18 03:20:14.977100,6,547.07,0,3282.42,completed,North America
ORD-04662,C107,P023,2024-07-18 04:39:47.977100,19,287.4,0,5460.6,completed,North America
ORD-01405,C321,P006,2024-07-18 07:48:12.977100,18,280.85,5,4802.53,completed,LATAM
ORD-01878,C461,P014,2024-07-18 12:14:06.977100,6,770.92,0,4625.52,completed,Europe
ORD-03231,C222,P026,2024-07-18 23:11:38.977100,8,313.0,0,2504.0,pending,North America
ORD-04166,C112,P040,2024-07-19 04:01:28.977100,10,670.56,0,6705.6,completed,Europe
ORD-04808,C303,P039,2024-07-19 06:54:05.977100,19,857.99,0,16301.81,completed,Europe
ORD-03237,C001,P003,2024-07-19 12:00:10.977100,10,391.57,10,3524.13,completed,Europe
ORD-04685,C420,P043,2024-07-19 12:35:10.977100,19,535.07,10,9149.7,pending,Europe
ORD-04476,C132,P046,2024-07-19 15:07:25.977100,1,997.24,0,997.24,completed,APAC
ORD-00419,C218,P050,2024-07-19 15:14:18.977100,4,429.95,0,1719.8,pending,North America
ORD-01795,C221,P035,2024-07-20 01:58:05.977100,3,508.22,0,1524.66,completed,Europe
ORD-04912,C063,P024,2024-07-20 09:47:25.977100,16,895.63,10,12897.07,completed,North America
ORD-04167,C361,P008,2024-07-21 01:08:39.977100,1,284.0,0,284.0,completed,North America
ORD-01559,C042,P014,2024-07-21 02:09:33.977100,11,767.18,5,8017.03,pending,APAC
ORD-01189,C079,P015,2024-07-21 03:12:20.977100,8,158.19,0,1265.52,cancelled,Europe
ORD-03952,C183,P039,2024-07-21 03:12:35.977100,9,903.92,0,8135.28,completed,North America
ORD-02065,C242,P020,2024-07-21 04:34:22.977100,17,169.57,5,2738.56,cancelled,North America
ORD-03246,C055,P033,2024-07-21 14:28:26.977100,7,77.7,15,462.31,pending,Europe
ORD-01117,C156,P045,2024-07-22 03:35:10.977100,8,648.71,10,4670.71,pending,Europe
ORD-00455,C484,P004,2024-07-22 05:58:59.977100,17,56.72,10,867.82,completed,Europe
ORD-01151,C457,P007,2024-07-22 06:45:56.977100,14,417.02,0,5838.28,completed,North America
